has_mcq,reading_time_avg,grade_level_sum,story_type,freadom_point,reading_count,view_count,like_count,is_published,mcq,landscape,experience_count,view_count-level_1:easy,view_count-level_1:hard,view_count-level_2:easy,view_count-level_2:hard,view_count-level_3:easy,view_count-level_3:hard,view_count-level_4:easy,view_count-level_4:hard,view_count-level_5:easy,view_count-level_5:hard,view_count-level_6:easy,view_count-level_6:hard,view_count-level_7:easy,view_count-level_7:hard,view_count-level_8:hard,view_count-level_9:easy,view_count-level_9:hard,completed_count-level_8:easy,completed_count-level_1:easy,completed_count-level_1:hard,completed_count-level_2:easy,completed_count-level_2:hard,completed_count-level_3:easy,completed_count-level_3:hard,completed_count-level_4:easy,completed_count-level_4:hard,completed_count-level_5:easy,completed_count-level_5:hard,completed_count-level_6:easy,completed_count-level_6:hard,completed_count-level_7:easy,completed_count-level_7:hard,completed_count-level_8:hard,completed_count-level_9:easy,completed_count-level_9:hard,reading_time_avg,grade_level_sum,story_id_code
True,12.5,10.5,read,0,167,247,25,True,True,False,11,0,0,0,0,1,0,0,0,0,0,114,137,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,54,112,0,1,0.0,0.0,0.0,12.5,10.5,1067
True,7.5,11.5,watch,0,549,1071,87,True,True,False,17,0,0,0,0,1,0,0,0,0,0,515,279,243,85,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,219,185,98,46,0.0,0.0,0.0,7.5,11.5,915
True,7.5,10.5,read,0,96,136,15,True,True,False,8,0,0,0,0,0,0,0,0,0,0,48,95,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,26,70,0,0,0.0,0.0,0.0,7.5,10.5,1823
False,12.5,10.5,read,0,213,348,31,True,False,False,13,0,0,0,0,0,0,0,0,0,0,215,144,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,109,100,1,0,0.0,0.0,0.0,12.5,10.5,450
True,12.5,12.5,read,0,119,191,12,True,True,False,4,0,0,0,0,0,0,0,0,0,0,0,1,100,97,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,51,68,0.0,0.0,0.0,12.5,12.5,37
False,12.5,12.5,read,0,215,356,27,True,False,False,17,0,0,0,0,0,0,0,1,0,0,1,0,247,116,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,121,89,0.0,0.0,0.0,12.5,12.5,607
True,12.5,12.5,read,0,101,174,12,True,True,False,9,0,0,0,0,0,0,0,0,0,0,0,2,79,100,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,30,69,0.0,0.0,0.0,12.5,12.5,1331
True,7.5,8.5,read,0,247,422,92,True,True,False,11,0,0,0,0,0,0,2,0,228,196,3,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,99,147,0,1,0,0,0.0,0.0,0.0,7.5,8.5,460
False,7.5,7.5,read,0,285,449,49,True,False,False,7,0,0,0,0,0,0,4,5,255,192,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,5,138,135,0,1,0,0,0.0,0.0,0.0,7.5,7.5,1417
True,7.5,10.5,read,0,643,1031,165,True,True,False,24,0,0,0,0,0,0,2,1,276,218,210,112,171,85,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,107,150,125,84,113,59,0.0,0.0,0.0,7.5,10.5,453
True,3.5,8.5,read,0,180,294,18,True,True,False,10,0,0,0,0,0,0,0,0,130,164,0,3,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,55,122,0,2,0,1,0.0,0.0,0.0,3.5,8.5,1467
True,7.5,7.5,read,0,700,1105,155,True,True,False,34,0,0,0,0,0,0,102,107,504,401,2,9,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,51,69,272,302,2,4,0,0,0.0,0.0,0.0,7.5,7.5,202
True,7.5,10.5,read,0,96,144,19,True,True,False,4,0,0,0,0,0,0,0,0,0,0,53,96,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,27,69,0,0,0.0,0.0,0.0,7.5,10.5,888
True,7.5,10.5,read,0,261,439,38,True,True,False,16,0,0,0,1,0,0,1,0,0,0,247,195,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,124,137,0,0,0.0,0.0,0.0,7.5,10.5,773
True,7.5,10.5,read,0,159,241,22,True,True,False,9,0,0,0,0,0,0,0,0,0,0,112,132,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,59,99,0,0,0.0,0.0,0.0,7.5,10.5,379
False,3.5,10.5,read,0,273,478,106,True,False,False,23,0,0,0,0,0,0,4,0,2,0,274,162,18,31,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,110,126,9,25,0.0,0.0,0.0,3.5,10.5,722
False,7.5,12.5,read,0,102,152,15,True,False,False,7,0,0,0,0,0,0,0,0,0,0,0,0,78,80,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,46,56,0.0,0.0,0.0,7.5,12.5,914
True,12.5,12.5,read,0,236,382,25,True,True,False,9,0,0,0,0,0,0,1,2,0,0,0,3,235,150,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,2,0,0,0,1,124,106,0.0,0.0,0.0,12.5,12.5,1686
True,3.5,0.5,read,0,25,69,4,True,True,False,2,45,20,1,0,1,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,15,9,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,0.5,1248
True,3.5,0.5,read,0,19,46,2,True,True,False,1,27,17,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,0.5,852
False,,0.5,watch,0,19,48,2,True,False,False,0,28,19,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,10,8,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,,0.5,956
True,3.5,0.5,read,0,24,54,2,True,True,False,0,36,16,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,11,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,0.5,1107
True,3.5,4.5,read,0,109,163,9,True,True,False,6,0,0,0,1,69,88,2,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,34,69,2,3,0,0,0,0,0,0,0.0,0.0,0.0,3.5,4.5,80
True,3.5,4.5,read,0,91,138,5,True,True,False,5,0,0,0,1,58,74,0,4,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,1,32,52,0,3,1,0,0,0,1,0,0.0,0.0,0.0,3.5,4.5,1305
True,,5.5,watch,0,566,1104,125,True,True,False,19,0,0,0,1,151,179,443,347,1,12,3,2,0,1,0.0,0.0,0.0,0.0,0,0,0,1,56,112,173,209,1,9,2,1,0,1,0.0,0.0,0.0,,5.5,724
False,3.5,6.5,read,0,105,156,15,True,False,False,8,0,0,0,0,0,0,72,77,1,4,1,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,37,63,0,4,0,0,0,1,0.0,0.0,0.0,3.5,6.5,874
True,3.5,6.5,watch,0,225,453,38,True,True,False,6,0,0,0,0,0,1,215,251,0,7,1,3,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1,70,148,0,5,1,0,0,0,0.0,0.0,0.0,3.5,6.5,926
True,7.5,6.5,read,0,177,305,16,True,True,False,4,0,0,0,0,0,0,140,164,0,5,1,2,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,61,109,0,3,1,1,0,2,0.0,0.0,0.0,7.5,6.5,1022
True,12.5,8.5,read,0,92,177,11,True,True,False,3,0,0,0,0,0,0,0,0,64,123,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,20,71,1,0,0,0,0.0,0.0,0.0,12.5,8.5,1503
False,7.5,8.5,read,0,131,201,21,True,False,False,4,0,0,0,0,0,0,0,0,101,100,1,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,56,74,1,0,0,0,0.0,0.0,0.0,7.5,8.5,458
True,3.5,8.5,watch,0,634,1064,121,True,True,False,25,0,0,0,0,0,0,111,185,215,282,199,133,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,57,106,103,183,90,90,0,0,0.0,0.0,0.0,3.5,8.5,1341
True,7.5,10.5,read,0,388,680,51,True,True,False,20,0,0,0,0,0,0,0,0,0,0,474,225,2,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,226,161,1,0,0.0,0.0,0.0,7.5,10.5,856
False,12.5,10.5,read,0,251,432,36,True,False,False,10,0,0,0,0,0,0,0,1,0,0,270,179,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,129,120,0,1,0.0,0.0,0.0,12.5,10.5,1328
True,7.5,10.5,read,0,172,245,30,True,True,False,10,0,0,0,0,0,0,0,0,0,0,118,131,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,67,105,0,0,0.0,0.0,0.0,7.5,10.5,271
True,7.5,10.5,watch,0,412,682,65,True,True,False,19,0,0,0,0,0,0,0,0,0,0,413,283,0,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,207,199,0,2,0.0,0.0,0.0,7.5,10.5,738
False,7.5,12.5,read,0,168,279,32,True,False,False,5,0,0,0,0,0,0,0,1,0,1,0,1,185,107,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,90,73,0.0,0.0,0.0,7.5,12.5,389
True,7.5,12.5,read,0,78,109,11,True,True,False,5,0,0,0,0,0,0,0,1,0,0,0,1,41,66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,22,54,0.0,0.0,0.0,7.5,12.5,1860
False,12.5,12.5,read,0,186,346,28,True,False,False,6,0,0,0,0,0,0,0,1,0,0,0,1,241,116,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,105,79,0.0,0.0,0.0,12.5,12.5,966
False,7.5,12.5,read,0,136,234,17,True,False,False,7,0,0,0,0,0,0,0,1,0,0,1,1,147,94,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,71,63,0.0,0.0,0.0,7.5,12.5,1309
False,7.5,12.5,read,0,63,87,7,True,False,False,4,0,0,0,0,0,0,0,0,1,0,0,1,29,61,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,16,46,0.0,0.0,0.0,7.5,12.5,695
True,7.5,3.5,read,0,134,201,20,True,True,False,7,0,0,66,76,24,35,0,2,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0,0,39,52,16,25,0,1,0,0,0,0,0,1,0.0,0.0,0.0,7.5,3.5,286
False,3.5,0.5,read,0,25,53,2,True,False,False,0,33,19,1,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,0.5,1257
True,,0.5,watch,0,62,159,10,True,True,False,1,110,48,1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,34,26,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,,0.5,160
False,3.5,2.5,read,0,195,455,24,True,False,False,8,0,0,312,134,3,3,0,4,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,110,79,2,1,0,3,0,0,0,0,0,0,0.0,0.0,0.0,3.5,2.5,1742
True,,2.5,watch,0,86,184,8,True,True,False,1,0,0,96,88,1,1,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,31,52,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,,2.5,228
True,7.5,4.5,read,0,122,196,12,True,True,False,4,0,0,0,1,109,83,0,2,1,1,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,1,60,57,0,2,0,1,0,0,1,0,0.0,0.0,0.0,7.5,4.5,47
False,3.5,4.5,read,0,0,0,0,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,4.5,851
True,3.5,4.5,watch,0,154,309,12,True,True,False,5,0,0,0,0,152,157,1,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,54,96,0,3,0,0,0,0,0,0,0.0,0.0,0.0,3.5,4.5,1413
False,7.5,6.5,read,0,123,251,17,True,False,False,3,0,0,0,0,0,0,134,115,2,6,0,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,47,70,0,4,0,0,0,1,0.0,0.0,0.0,7.5,6.5,1651
True,3.5,7.5,watch,0,710,1470,149,True,True,False,20,1,0,0,0,0,1,405,318,400,378,4,9,0,3,0.0,0.0,0.0,0.0,1,0,0,0,0,0,129,201,139,222,3,6,0,1,0.0,0.0,0.0,3.5,7.5,761
True,7.5,7.5,read,0,291,524,93,True,True,False,16,0,0,1,0,0,0,243,179,38,69,2,2,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,94,120,23,51,0,1,0,2,0.0,0.0,0.0,7.5,7.5,51
False,12.5,7.5,read,0,163,437,93,True,False,False,6,0,0,0,0,1,0,194,146,48,53,1,1,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,46,59,20,35,0,0,0,1,0.0,0.0,0.0,12.5,7.5,1861
True,,8.5,watch,0,390,738,47,True,True,False,18,0,0,0,0,0,0,1,0,378,370,2,6,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,155,231,2,1,0,0,0.0,0.0,0.0,,8.5,544
True,7.5,8.5,read,0,209,456,18,True,True,False,11,0,0,0,0,0,0,0,0,242,213,0,5,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,88,119,0,2,0,0,0.0,0.0,0.0,7.5,8.5,518
False,12.5,8.5,read,0,118,266,19,True,False,False,7,0,0,0,0,0,0,1,0,128,141,1,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,38,79,1,0,0,0,0.0,0.0,0.0,12.5,8.5,802
True,3.5,10.5,watch,0,466,815,70,True,True,False,31,0,0,0,0,0,0,0,0,1,0,497,331,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,229,233,0,1,0.0,0.0,0.0,3.5,10.5,1538
True,3.5,10.5,watch,0,459,755,65,True,True,False,24,0,0,0,0,0,0,1,0,1,0,458,308,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,227,227,0,1,0.0,0.0,0.0,3.5,10.5,1133
True,7.5,12.5,read,0,238,366,26,True,True,False,8,0,0,0,0,0,0,0,1,1,0,0,1,250,119,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,141,91,0.0,0.0,0.0,7.5,12.5,535
True,7.5,12.5,read,0,143,233,18,True,True,False,5,0,0,0,0,0,0,0,1,1,0,0,1,140,96,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,71,70,0.0,0.0,0.0,7.5,12.5,1719
True,3.5,12.5,read,0,106,146,16,True,True,False,6,0,0,0,0,0,0,0,1,0,0,0,1,69,78,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,41,61,0.0,0.0,0.0,3.5,12.5,33
False,7.5,11.5,read,0,182,317,19,True,False,False,7,0,0,0,0,0,0,0,0,1,0,3,6,214,110,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,5,101,74,0.0,0.0,0.0,7.5,11.5,824
False,3.5,1.5,read,0,32,58,9,True,False,False,2,23,14,9,11,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,10,10,4,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,1.5,605
True,3.5,0.5,read,0,60,97,4,True,True,False,1,70,26,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,39,20,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.5,0.5,1048
False,3.5,2.5,read,0,69,116,9,True,False,False,2,0,0,53,62,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,27,41,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,2.5,161
True,3.5,4.5,read,0,131,260,17,True,True,False,6,0,0,0,1,120,133,1,5,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,44,82,1,3,0,0,0,0,0,0,0.0,0.0,0.0,3.5,4.5,1161
False,7.5,6.5,watch,0,500,955,73,True,False,False,21,0,0,0,0,19,43,140,167,288,336,4,8,2,1,0.0,0.0,0.0,0.0,0,0,0,0,8,27,43,111,103,193,3,5,2,1,0.0,0.0,0.0,7.5,6.5,1743
True,7.5,10.5,read,0,197,346,27,True,True,False,7,0,0,0,0,0,0,0,0,0,0,177,187,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,75,118,0,0,0.0,0.0,0.0,7.5,10.5,1085
False,3.5,9.5,watch,0,334,613,52,True,False,False,23,0,0,0,0,0,0,0,0,113,175,157,188,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,40,101,63,128,0,1,0.0,0.0,0.0,3.5,9.5,1485
True,7.5,12.5,read,0,285,498,43,True,True,False,15,0,0,0,0,0,0,0,1,1,0,1,4,346,157,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,4,178,101,0.0,0.0,0.0,7.5,12.5,1852
False,3.5,11.5,watch,0,501,948,82,True,False,False,30,1,0,0,0,0,0,0,1,0,0,293,252,276,168,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,127,143,129,99,0.0,0.0,0.0,3.5,11.5,1213
True,7.5,6.5,read,0,240,453,102,True,True,False,11,0,0,0,0,0,0,261,188,3,4,1,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,106,128,1,3,1,0,0,1,0.0,0.0,0.0,7.5,6.5,1737
True,7.5,8.5,read,0,256,447,32,True,True,False,10,0,0,0,0,0,0,1,0,243,201,1,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,112,140,1,2,0,0,0.0,0.0,0.0,7.5,8.5,102
False,3.5,2.5,read,0,70,149,8,True,False,False,1,0,0,81,67,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,33,36,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,2.5,1185
False,3.5,0.5,read,0,49,116,11,True,False,False,2,86,27,1,0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,29,17,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.5,0.5,578
True,3.5,0.5,read,0,32,57,1,True,True,False,0,35,21,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,17,14,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,3.5,0.5,978
True,3.5,2.5,read,0,63,123,8,True,True,False,1,0,0,69,48,0,2,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,29,31,0,2,0,1,0,0,0,0,0,0,0.0,0.0,0.0,3.5,2.5,1383
True,3.5,2.5,watch,0,166,425,18,True,True,False,7,0,0,264,163,2,3,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,77,88,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,2.5,1875
False,7.5,4.5,read,0,95,156,10,True,False,False,2,0,0,0,1,68,83,0,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,35,55,0,3,0,0,0,0,0,0,0.0,0.0,0.0,7.5,4.5,144
False,3.5,4.5,watch,0,165,302,17,True,False,False,8,0,0,0,0,162,140,2,4,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,70,91,0,2,0,0,0,0,0,0,0.0,0.0,0.0,3.5,4.5,1711
False,7.5,6.5,read,0,98,195,12,True,False,False,8,0,0,0,0,1,0,80,106,0,4,2,1,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,29,64,0,2,1,1,0,1,0.0,0.0,0.0,7.5,6.5,430
True,7.5,8.5,read,0,129,225,13,True,True,False,4,0,0,0,0,0,0,1,0,107,119,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,48,80,0,1,0,0,0.0,0.0,0.0,7.5,8.5,120
True,7.5,12.5,read,0,167,323,23,True,True,False,12,0,0,0,0,0,0,0,1,1,1,0,3,190,132,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,1,81,83,0.0,0.0,0.0,7.5,12.5,1845
True,7.5,12.5,read,0,146,268,18,True,True,False,7,0,0,0,0,0,0,0,0,1,1,0,2,160,109,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,69,75,0.0,0.0,0.0,7.5,12.5,1221
False,,0.5,watch,0,29,95,4,True,False,False,1,64,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.5,1456
False,3.5,0.5,read,0,21,42,1,True,False,False,0,30,11,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,0.5,446
True,3.5,0.5,read,0,15,32,2,True,True,False,0,19,12,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,0.5,371
True,3.5,4.5,watch,0,104,192,5,True,True,False,3,0,0,0,0,90,102,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,36,68,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,4.5,141
True,7.5,6.5,read,0,381,748,49,True,True,False,12,0,0,1,0,0,0,541,210,6,3,5,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,238,131,1,3,4,0,1,1,0.0,0.0,0.0,7.5,6.5,1696
True,3.5,4.5,read,0,173,327,19,True,True,False,2,0,0,0,0,194,136,2,3,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,83,87,1,2,0,0,0,0,0,0,0.0,0.0,0.0,3.5,4.5,474
False,7.5,6.5,read,0,166,291,18,True,False,False,4,0,0,0,0,0,0,177,115,0,3,2,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,88,74,0,2,1,0,0,1,0.0,0.0,0.0,7.5,6.5,1062
True,7.5,9.5,read,0,210,380,119,True,True,False,11,0,0,0,0,0,0,2,0,129,124,77,57,1,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,53,91,20,44,1,0,0.0,0.0,0.0,7.5,9.5,1723
False,3.5,10.5,read,0,235,336,43,True,False,False,12,0,0,0,0,1,0,0,0,0,0,185,156,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,109,125,0,0,0.0,0.0,0.0,3.5,10.5,902
True,7.5,10.5,read,0,209,292,35,True,True,False,10,0,0,0,0,1,0,0,0,0,0,158,135,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,94,112,0,1,0.0,0.0,0.0,7.5,10.5,962
False,7.5,12.5,read,0,191,354,27,True,False,False,12,0,0,0,0,0,0,0,1,0,0,0,0,246,110,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,118,70,0.0,0.0,0.0,7.5,12.5,673
True,7.5,12.5,read,0,111,174,16,True,True,False,8,0,0,0,0,0,0,0,0,0,0,0,3,99,76,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,50,60,0.0,0.0,0.0,7.5,12.5,203
True,3.5,2.5,watch,0,49,122,4,True,True,False,1,0,0,61,58,3,1,1,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,17,31,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,2.5,1445
True,3.5,2.5,read,0,93,166,4,True,True,False,4,0,0,85,77,0,1,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,36,55,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,3.5,2.5,635
True,3.5,4.5,read,0,69,116,9,True,True,False,2,0,0,0,0,48,65,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,22,47,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,4.5,1753
True,3.5,4.5,read,0,72,111,7,True,True,False,6,0,0,0,0,51,57,1,1,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,27,43,0,1,0,1,0,0,0,0,0.0,0.0,0.0,3.5,4.5,1110
True,7.5,6.5,read,0,130,205,25,True,True,False,8,0,0,0,0,0,0,90,114,0,5,2,1,0,2,0.0,0.0,0.0,0.0,0,0,0,0,0,0,43,78,0,3,2,1,0,2,0.0,0.0,0.0,7.5,6.5,1939
False,3.5,6.5,read,0,94,147,15,True,False,False,5,0,0,0,0,0,0,70,72,0,3,2,0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0,0,31,59,0,1,2,0,0,1,0.0,0.0,0.0,3.5,6.5,705
True,7.5,8.5,read,0,139,212,17,True,True,False,5,0,0,0,0,0,0,0,0,99,112,1,3,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,49,87,1,2,0,0,0.0,0.0,0.0,7.5,8.5,1918
True,7.5,8.5,read,0,432,689,51,True,True,False,16,0,0,0,0,0,0,1,0,404,288,4,4,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,217,207,1,4,2,0,0.0,0.0,0.0,7.5,8.5,721
True,7.5,11.5,read,0,495,835,139,True,True,False,25,0,0,0,0,0,0,0,0,0,0,332,197,207,118,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,144,143,118,86,0.0,0.0,0.0,7.5,11.5,771
False,7.5,7.5,read,0,270,427,36,True,False,False,14,0,0,0,0,77,82,2,1,0,0,133,134,0,1,0.0,0.0,0.0,0.0,0,0,0,0,38,51,0,1,0,0,81,97,0,1,0.0,0.0,0.0,7.5,7.5,730
True,3.5,12.5,watch,0,330,763,53,True,True,False,21,0,0,0,0,0,0,0,0,0,0,2,1,589,195,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,224,101,0.0,0.0,0.0,3.5,12.5,1427
False,3.5,8.5,read,0,341,566,38,True,False,False,18,0,0,0,0,1,0,0,0,340,230,0,2,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,175,162,0,2,0,0,0.0,0.0,0.0,3.5,8.5,1655
False,3.5,7.5,watch,0,443,990,99,True,False,False,21,0,0,0,0,0,3,305,247,223,226,4,6,0,3,0.0,0.0,0.0,0.0,0,0,0,0,0,3,83,127,76,148,2,2,0,1,0.0,0.0,0.0,3.5,7.5,1214
True,3.5,1.5,read,0,86,147,7,True,True,False,6,33,21,37,54,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,9,17,20,39,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.5,1.5,710
True,,1.5,watch,0,101,283,10,True,True,False,2,65,28,104,81,1,2,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12,14,31,42,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,,1.5,183
